Pixel,Thickness (nm),
477147.000000,169.710007,
477148.000000,169.710007,
477181.000000,75.896622,
477188.000000,96.002472,
477226.000000,122.379623,
477271.000000,67.884003,
477282.000000,75.896622,
477350.000000,122.379623,
477368.000000,96.002472,
477427.000000,75.896622,
477477.000000,48.001236,
477503.000000,33.942001,
477512.000000,96.002472,
477513.000000,96.002472,
477532.000000,75.896622,
477541.000000,75.896622,
477572.000000,107.334030,
477604.000000,122.379623,
477630.000000,96.002472,
477651.000000,122.379623,
477737.000000,75.896622,
477778.000000,48.001236,
477852.000000,144.003708,
477893.000000,217.334839,
477985.000000,96.002472,
478002.000000,144.003708,
478068.000000,75.896622,
478086.000000,182.783264,
478106.000000,75.896622,
478107.000000,96.002472,
478121.000000,75.896622,
478122.000000,75.896622,
478133.000000,122.379623,
478205.000000,96.002472,
478211.000000,75.896622,
478251.000000,122.379623,
478252.000000,107.334030,
478295.000000,75.896622,
478306.000000,75.896622,
478374.000000,144.003708,
478393.000000,96.002472,
478451.000000,75.896622,
478500.000000,48.001236,
478527.000000,48.001236,
478538.000000,96.002472,
478557.000000,75.896622,
478564.000000,75.896622,
478597.000000,96.002472,
478626.000000,139.946442,
478629.000000,107.334030,
478630.000000,75.896622,
478655.000000,96.002472,
478676.000000,139.946442,
478677.000000,151.793243,
478678.000000,151.793243,
478679.000000,139.946442,
478761.000000,96.002472,
478803.000000,48.001236,
478876.000000,169.710007,
478917.000000,192.004944,
479009.000000,101.825996,
479018.000000,67.884003,
479025.000000,144.003708,
479049.000000,96.002472,
479050.000000,75.896622,
479091.000000,75.896622,
479111.000000,169.710007,
479144.000000,96.002472,
479156.000000,122.379623,
479184.000000,48.001236,
479196.000000,169.710007,
479228.000000,96.002472,
479235.000000,75.896622,
479260.000000,67.884003,
479261.000000,67.884003,
479320.000000,67.884003,
479331.000000,75.896622,
479332.000000,48.001236,
479398.000000,169.710007,
479418.000000,75.896622,
479523.000000,48.001236,
479552.000000,48.001236,
479563.000000,96.002472,
479582.000000,75.896622,
479587.000000,75.896622,
479622.000000,96.002472,
479650.000000,107.334030,
479680.000000,96.002472,
479704.000000,139.946442,
479785.000000,122.379623,
479828.000000,48.001236,
479881.000000,67.884003,
479941.000000,169.710007,
480033.000000,101.825996,
480043.000000,75.896622,
480044.000000,96.002472,
480047.000000,122.379623,
480048.000000,144.003708,
480072.000000,75.896622,
480115.000000,96.002472,
480135.000000,173.070923,
480166.000000,75.896622,
480167.000000,96.002472,
480179.000000,122.379623,
480208.000000,67.884003,
480220.000000,144.003708,
480251.000000,75.896622,
480281.000000,48.001236,
480282.000000,67.884003,
480283.000000,75.896622,
480344.000000,75.896622,
480442.000000,96.002472,
480481.000000,33.942001,
480490.000000,33.942001,
480544.000000,48.001236,
480545.000000,67.884003,
480546.000000,67.884003,
480576.000000,48.001236,
480588.000000,96.002472,
480589.000000,122.379623,
480590.000000,107.334030,
480606.000000,96.002472,
480610.000000,96.002472,
480647.000000,107.334030,
480673.000000,96.002472,
480704.000000,122.379623,
480729.000000,122.379623,
480809.000000,139.946442,
480853.000000,48.001236,
480904.000000,75.896622,
480966.000000,169.710007,
481056.000000,107.334030,
481096.000000,75.896622,
481120.000000,33.942001,
481138.000000,75.896622,
481160.000000,151.793243,
481189.000000,75.896622,
481202.000000,122.379623,
481231.000000,75.896622,
481243.000000,144.003708,
481274.000000,75.896622,
481304.000000,48.001236,
481369.000000,75.896622,
481467.000000,75.896622,
481506.000000,33.942001,
481515.000000,33.942001,
481567.000000,48.001236,
481615.000000,122.379623,
481632.000000,101.825996,
481633.000000,96.002472,
481672.000000,122.379623,
481696.000000,75.896622,
481728.000000,139.946442,
481753.000000,96.002472,
481825.000000,48.001236,
481826.000000,48.001236,
481833.000000,151.793243,
481878.000000,48.001236,
481947.000000,206.461136,
481948.000000,240.006180,
481950.000000,192.004944,
481951.000000,169.710007,
481990.000000,144.003708,
482080.000000,122.379623,
482144.000000,48.001236,
482185.000000,135.768005,
482212.000000,75.896622,
482225.000000,122.379623,
482255.000000,96.002472,
482267.000000,122.379623,
482298.000000,75.896622,
482327.000000,67.884003,
482394.000000,75.896622,
482492.000000,67.884003,
482530.000000,48.001236,
482640.000000,107.334030,
482641.000000,75.896622,
482697.000000,101.825996,
482720.000000,75.896622,
482753.000000,122.379623,
482778.000000,96.002472,
482851.000000,67.884003,
482857.000000,169.710007,
482903.000000,48.001236,
482969.000000,151.793243,
482970.000000,182.783264,
482976.000000,169.710007,
483014.000000,122.379623,
483040.000000,75.896622,
483103.000000,107.334030,
483117.000000,67.884003,
483209.000000,107.334030,
483235.000000,75.896622,
483249.000000,122.379623,
483278.000000,96.002472,
483321.000000,75.896622,
483350.000000,75.896622,
483418.000000,96.002472,
483471.000000,75.896622,
483517.000000,48.001236,
483555.000000,48.001236,
483678.000000,122.379623,
483722.000000,75.896622,
483744.000000,67.884003,
483777.000000,144.003708,
483803.000000,75.896622,
483841.000000,96.002472,
483842.000000,122.379623,
483843.000000,144.003708,
483876.000000,96.002472,
483877.000000,107.334030,
483878.000000,122.379623,
483879.000000,144.003708,
483927.000000,75.896622,
483976.000000,96.002472,
483992.000000,144.003708,
484001.000000,169.710007,
484002.000000,144.003708,
484039.000000,122.379623,
484064.000000,96.002472,
484127.000000,107.334030,
484140.000000,48.001236,
484258.000000,75.896622,
484271.000000,107.334030,
484272.000000,122.379623,
484302.000000,122.379623,
484344.000000,67.884003,
484371.000000,101.825996,
484372.000000,96.002472,
484373.000000,75.896622,
484422.000000,75.896622,
484424.000000,122.379623,
484425.000000,96.002472,
484443.000000,75.896622,
484494.000000,107.334030,
484504.000000,48.001236,
484505.000000,67.884003,
484541.000000,48.001236,
484580.000000,48.001236,
484665.000000,33.942001,
484701.000000,122.379623,
484747.000000,75.896622,
484769.000000,48.001236,
484802.000000,144.003708,
484827.000000,75.896622,
484864.000000,96.002472,
484868.000000,144.003708,
484904.000000,169.710007,
484952.000000,75.896622,
484978.000000,33.942001,
485001.000000,96.002472,
485015.000000,144.003708,
485027.000000,144.003708,
485064.000000,96.002472,
485089.000000,96.002472,
485151.000000,96.002472,
485163.000000,48.001236,
485202.000000,96.002472,
485203.000000,96.002472,
485204.000000,75.896622,
485281.000000,67.884003,
485294.000000,96.002472,
485326.000000,144.003708,
485367.000000,48.001236,
485392.000000,122.379623,
485393.000000,122.379623,
485394.000000,107.334030,
485445.000000,75.896622,
485450.000000,96.002472,
485467.000000,96.002472,
485516.000000,139.946442,
485517.000000,122.379623,
485530.000000,75.896622,
485566.000000,48.001236,
485604.000000,75.896622,
485658.000000,33.942001,
485689.000000,48.001236,
485702.000000,48.001236,
485724.000000,122.379623,
485740.000000,139.946442,
485741.000000,151.793243,
485742.000000,151.793243,
485743.000000,139.946442,
485744.000000,107.334030,
485772.000000,75.896622,
485779.000000,135.768005,
485780.000000,107.334030,
485794.000000,48.001236,
485807.000000,67.884003,
485808.000000,67.884003,
485826.000000,169.710007,
485852.000000,67.884003,
485887.000000,75.896622,
485893.000000,144.003708,
485928.000000,144.003708,
485977.000000,75.896622,
486002.000000,48.001236,
486025.000000,122.379623,
486038.000000,151.793243,
486052.000000,144.003708,
486088.000000,75.896622,
486113.000000,122.379623,
486175.000000,75.896622,
486186.000000,48.001236,
486225.000000,96.002472,
486229.000000,96.002472,
486304.000000,48.001236,
486317.000000,96.002472,
486385.000000,48.001236,
486415.000000,122.379623,
486468.000000,75.896622,
486475.000000,96.002472,
486492.000000,75.896622,
486539.000000,144.003708,
486555.000000,67.884003,
486572.000000,33.942001,
486591.000000,33.942001,
486629.000000,75.896622,
486683.000000,33.942001,
486714.000000,67.884003,
486715.000000,48.001236,
486726.000000,75.896622,
486747.000000,122.379623,
486763.000000,144.003708,
486797.000000,96.002472,
486801.000000,139.946442,
486802.000000,139.946442,
486805.000000,96.002472,
486818.000000,75.896622,
486830.000000,75.896622,
486833.000000,75.896622,
486834.000000,96.002472,
486877.000000,48.001236,
486911.000000,75.896622,
486918.000000,151.793243,
486952.000000,122.379623,
487002.000000,75.896622,
487017.000000,48.001236,
487018.000000,48.001236,
487027.000000,67.884003,
487050.000000,139.946442,
487060.000000,169.710007,
487061.000000,169.710007,
487077.000000,144.003708,
487137.000000,144.003708,
487181.000000,48.001236,
487200.000000,67.884003,
487210.000000,67.884003,
487248.000000,96.002472,
487254.000000,96.002472,
487340.000000,96.002472,
487372.000000,144.003708,
487375.000000,151.793243,
487376.000000,122.379623,
487409.000000,67.884003,
487437.000000,139.946442,
487438.000000,122.379623,
487491.000000,75.896622,
487500.000000,96.002472,
487516.000000,96.002472,
487562.000000,151.793243,
487580.000000,48.001236,
487595.000000,33.942001,
487615.000000,33.942001,
487626.000000,67.884003,
487627.000000,48.001236,
487628.000000,33.942001,
487653.000000,96.002472,
487680.000000,75.896622,
487681.000000,96.002472,
487682.000000,107.334030,
487683.000000,122.379623,
487751.000000,75.896622,
487770.000000,122.379623,
487786.000000,139.946442,
487822.000000,96.002472,
487823.000000,122.379623,
487830.000000,75.896622,
487831.000000,48.001236,
487843.000000,75.896622,
487844.000000,96.002472,
487852.000000,96.002472,
487853.000000,75.896622,
487859.000000,75.896622,
487874.000000,169.710007,
487902.000000,48.001236,
487943.000000,173.070923,
487976.000000,107.334030,
487991.000000,48.001236,
487992.000000,48.001236,
488007.000000,96.002472,
488027.000000,96.002472,
488043.000000,48.001236,
488052.000000,75.896622,
488075.000000,169.710007,
488080.000000,173.070923,
488081.000000,182.783264,
488082.000000,182.783264,
488083.000000,169.710007,
488102.000000,144.003708,
488149.000000,48.001236,
488162.000000,144.003708,
488205.000000,75.896622,
488225.000000,48.001236,
488233.000000,75.896622,
488270.000000,75.896622,
488271.000000,96.002472,
488278.000000,75.896622,
488363.000000,75.896622,
488394.000000,139.946442,
488395.000000,151.793243,
488433.000000,75.896622,
488459.000000,122.379623,
488460.000000,144.003708,
488514.000000,75.896622,
488525.000000,96.002472,
488540.000000,101.825996,
488585.000000,169.710007,
488604.000000,48.001236,
488619.000000,33.942001,
488639.000000,48.001236,
488776.000000,75.896622,
488793.000000,122.379623,
488810.000000,122.379623,
488848.000000,122.379623,
488869.000000,107.334030,
488870.000000,135.768005,
488871.000000,135.768005,
488875.000000,107.334030,
488884.000000,75.896622,
488898.000000,151.793243,
488927.000000,48.001236,
488928.000000,67.884003,
488968.000000,197.914169,
489000.000000,96.002472,
489017.000000,48.001236,
489030.000000,107.334030,
489052.000000,107.334030,
489067.000000,75.896622,
489077.000000,67.884003,
489100.000000,169.710007,
489101.000000,182.783264,
489102.000000,197.914169,
489103.000000,182.783264,
489127.000000,139.946442,
489128.000000,107.334030,
489173.000000,67.884003,
489186.000000,169.710007,
489230.000000,96.002472,
489250.000000,48.001236,
489251.000000,33.942001,
489252.000000,33.942001,
489254.000000,48.001236,
489256.000000,75.896622,
489279.000000,48.001236,
489293.000000,96.002472,
489302.000000,67.884003,
489416.000000,122.379623,
489417.000000,144.003708,
489457.000000,96.002472,
489482.000000,139.946442,
489537.000000,75.896622,
489550.000000,96.002472,
489564.000000,101.825996,
489609.000000,169.710007,
489629.000000,48.001236,
489663.000000,75.896622,
489700.000000,107.334030,
489734.000000,169.710007,
489766.000000,48.001236,
489801.000000,75.896622,
489816.000000,122.379623,
489833.000000,122.379623,
489872.000000,96.002472,
489896.000000,139.946442,
489898.000000,135.768005,
489909.000000,75.896622,
489922.000000,122.379623,
489953.000000,75.896622,
489954.000000,48.001236,
489993.000000,192.004944,
489994.000000,217.334839,
490001.000000,75.896622,
490024.000000,75.896622,
490041.000000,48.001236,
490053.000000,122.379623,
490076.000000,139.946442,
490092.000000,67.884003,
490102.000000,48.001236,
490153.000000,96.002472,
490196.000000,75.896622,
490254.000000,122.379623,
490277.000000,48.001236,
490279.000000,75.896622,
490303.000000,67.884003,
490326.000000,48.001236,
490435.000000,48.001236,
490436.000000,75.896622,
490437.000000,96.002472,
490438.000000,122.379623,
490439.000000,139.946442,
490481.000000,107.334030,
490561.000000,96.002472,
490575.000000,96.002472,
490589.000000,75.896622,
490633.000000,144.003708,
490654.000000,33.942001,
490688.000000,67.884003,
490723.000000,96.002472,
490759.000000,151.793243,
490788.000000,48.001236,
490789.000000,67.884003,
490825.000000,96.002472,
490840.000000,135.768005,
490856.000000,122.379623,
490874.000000,33.942001,
490880.000000,33.942001,
490881.000000,33.942001,
490896.000000,75.896622,
490933.000000,96.002472,
490946.000000,96.002472,
491019.000000,214.668060,
491021.000000,169.710007,
491022.000000,151.793243,
491023.000000,139.946442,
491024.000000,107.334030,
491076.000000,122.379623,
491101.000000,151.793243,
491117.000000,48.001236,
491126.000000,67.884003,
491178.000000,96.002472,
491179.000000,75.896622,
491219.000000,96.002472,
491242.000000,75.896622,
491279.000000,122.379623,
491326.000000,75.896622,
491458.000000,48.001236,
491488.000000,33.942001,
491489.000000,33.942001,
491505.000000,122.379623,
491584.000000,107.334030,
491600.000000,75.896622,
491613.000000,96.002472,
491624.000000,48.001236,
491625.000000,67.884003,
491626.000000,75.896622,
491629.000000,107.334030,
491630.000000,122.379623,
491657.000000,122.379623,
491678.000000,33.942001,
491685.000000,67.884003,
491712.000000,75.896622,
491746.000000,75.896622,
491767.000000,33.942001,
491784.000000,139.946442,
491811.000000,48.001236,
491863.000000,139.946442,
491878.000000,75.896622,
491879.000000,107.334030,
491898.000000,48.001236,
491920.000000,67.884003,
491946.000000,122.379623,
491958.000000,96.002472,
491969.000000,75.896622,
492011.000000,48.001236,
492100.000000,144.003708,
492111.000000,33.942001,
492125.000000,139.946442,
492142.000000,48.001236,
492151.000000,48.001236,
492204.000000,101.825996,
492205.000000,96.002472,
492206.000000,75.896622,
492242.000000,107.334030,
492258.000000,240.006180,
492261.000000,192.004944,
492262.000000,169.710007,
492263.000000,144.003708,
492264.000000,122.379623,
492265.000000,107.334030,
492267.000000,96.002472,
492268.000000,75.896622,
492269.000000,48.001236,
492303.000000,144.003708,
492350.000000,96.002472,
492528.000000,139.946442,
492606.000000,107.334030,
492607.000000,122.379623,
492625.000000,75.896622,
492637.000000,107.334030,
492651.000000,107.334030,
492652.000000,122.379623,
492655.000000,139.946442,
492682.000000,135.768005,
492702.000000,48.001236,
492708.000000,75.896622,
492737.000000,75.896622,
492792.000000,33.942001,
492809.000000,122.379623,
492819.000000,33.942001,
492835.000000,48.001236,
492887.000000,122.379623,
492900.000000,48.001236,
492901.000000,75.896622,
492923.000000,48.001236,
492944.000000,48.001236,
492970.000000,96.002472,
492983.000000,96.002472,
492993.000000,67.884003,
493013.000000,122.379623,
493014.000000,139.946442,
493035.000000,67.884003,
493088.000000,33.942001,
493123.000000,144.003708,
493134.000000,33.942001,
493150.000000,135.768005,
493167.000000,48.001236,
493175.000000,67.884003,
493182.000000,33.942001,
493231.000000,75.896622,
493265.000000,122.379623,
493281.000000,214.668060,
493294.000000,48.001236,
493295.000000,33.942001,
493308.000000,33.942001,
493328.000000,144.003708,
493333.000000,67.884003,
493375.000000,96.002472,
493551.000000,122.379623,
493588.000000,33.942001,
493628.000000,96.002472,
493629.000000,122.379623,
493649.000000,75.896622,
493662.000000,96.002472,
493680.000000,122.379623,
493706.000000,122.379623,
493726.000000,75.896622,
493731.000000,96.002472,
493762.000000,67.884003,
493816.000000,48.001236,
493834.000000,107.334030,
493843.000000,48.001236,
493911.000000,107.334030,
493923.000000,48.001236,
493948.000000,48.001236,
493995.000000,101.825996,
494007.000000,122.379623,
494017.000000,67.884003,
494039.000000,139.946442,
494059.000000,75.896622,
494093.000000,169.710007,
494112.000000,48.001236,
494146.000000,144.003708,
494174.000000,135.768005,
494192.000000,48.001236,
494198.000000,75.896622,
494206.000000,48.001236,
494256.000000,75.896622,
494257.000000,67.884003,
494258.000000,67.884003,
494259.000000,67.884003,
494288.000000,139.946442,
494304.000000,197.914169,
494332.000000,48.001236,
494353.000000,144.003708,
494356.000000,75.896622,
494400.000000,96.002472,
494401.000000,75.896622,
494513.000000,33.942001,
494514.000000,33.942001,
494515.000000,33.942001,
494574.000000,122.379623,
494612.000000,33.942001,
494651.000000,107.334030,
494686.000000,107.334030,
494705.000000,107.334030,
494730.000000,96.002472,
494754.000000,107.334030,
494770.000000,122.379623,
494787.000000,48.001236,
494841.000000,48.001236,
494859.000000,96.002472,
494867.000000,67.884003,
494870.000000,67.884003,
494871.000000,48.001236,
494873.000000,33.942001,
494936.000000,101.825996,
494946.000000,48.001236,
494973.000000,48.001236,
495019.000000,96.002472,
495032.000000,122.379623,
495033.000000,96.002472,
495041.000000,67.884003,
495063.000000,122.379623,
495083.000000,96.002472,
495117.000000,144.003708,
495137.000000,67.884003,
495170.000000,169.710007,
495198.000000,135.768005,
495217.000000,48.001236,
495222.000000,96.002472,
495231.000000,67.884003,
495284.000000,75.896622,
495312.000000,135.768005,
495327.000000,182.783264,
495426.000000,75.896622,
495427.000000,48.001236,
495508.000000,75.896622,
495536.000000,33.942001,
495597.000000,122.379623,
495618.000000,33.942001,
495635.000000,48.001236,
495673.000000,96.002472,
495674.000000,96.002472,
495711.000000,96.002472,
495729.000000,96.002472,
495755.000000,96.002472,
495769.000000,75.896622,
495770.000000,101.825996,
495771.000000,101.825996,
495772.000000,101.825996,
495773.000000,107.334030,
495775.000000,139.946442,
495776.000000,135.768005,
495777.000000,122.379623,
495794.000000,144.003708,
495811.000000,67.884003,
495832.000000,75.896622,
495866.000000,48.001236,
495884.000000,96.002472,
495892.000000,96.002472,
495893.000000,75.896622,
495896.000000,48.001236,
495960.000000,101.825996,
495969.000000,48.001236,
495998.000000,48.001236,
496043.000000,75.896622,
496058.000000,96.002472,
496065.000000,67.884003,
496087.000000,107.334030,
496107.000000,101.825996,
496142.000000,144.003708,
496162.000000,75.896622,
496193.000000,169.710007,
496222.000000,122.379623,
496241.000000,75.896622,
496245.000000,96.002472,
496256.000000,75.896622,
496309.000000,75.896622,
496336.000000,122.379623,
496350.000000,169.710007,
496530.000000,67.884003,
496531.000000,96.002472,
496560.000000,33.942001,
496620.000000,107.334030,
496642.000000,33.942001,
496696.000000,107.334030,
496735.000000,96.002472,
496753.000000,75.896622,
496780.000000,96.002472,
496819.000000,144.003708,
496836.000000,48.001236,
496856.000000,96.002472,
496891.000000,48.001236,
496909.000000,96.002472,
496914.000000,75.896622,
496984.000000,101.825996,
496993.000000,67.884003,
497023.000000,48.001236,
497068.000000,67.884003,
497083.000000,96.002472,
497084.000000,75.896622,
497088.000000,75.896622,
497111.000000,96.002472,
497132.000000,75.896622,
497167.000000,139.946442,
497187.000000,75.896622,
497217.000000,151.793243,
497247.000000,107.334030,
497266.000000,96.002472,
497269.000000,122.379623,
497281.000000,75.896622,
497334.000000,75.896622,
497335.000000,96.002472,
497336.000000,107.334030,
497337.000000,101.825996,
497338.000000,101.825996,
497360.000000,107.334030,
497373.000000,139.946442,
497427.000000,122.379623,
497428.000000,96.002472,
497553.000000,48.001236,
497643.000000,96.002472,
497666.000000,33.942001,
497719.000000,122.379623,
497759.000000,75.896622,
497777.000000,67.884003,
497805.000000,75.896622,
497843.000000,169.710007,
497860.000000,67.884003,
497881.000000,75.896622,
497915.000000,48.001236,
497934.000000,96.002472,
497935.000000,75.896622,
497936.000000,67.884003,
497937.000000,75.896622,
497970.000000,75.896622,
498008.000000,96.002472,
498016.000000,75.896622,
498048.000000,48.001236,
498092.000000,75.896622,
498109.000000,75.896622,
498110.000000,67.884003,
498111.000000,75.896622,
498135.000000,75.896622,
498156.000000,96.002472,
498167.000000,67.884003,
498192.000000,122.379623,
498211.000000,96.002472,
498241.000000,139.946442,
498271.000000,122.379623,
498291.000000,96.002472,
498292.000000,122.379623,
498306.000000,75.896622,
498363.000000,107.334030,
498364.000000,107.334030,
498365.000000,96.002472,
498384.000000,96.002472,
498396.000000,122.379623,
498453.000000,96.002472,
498516.000000,48.001236,
498517.000000,67.884003,
498518.000000,67.884003,
498553.000000,48.001236,
498554.000000,48.001236,
498666.000000,75.896622,
498687.000000,48.001236,
498690.000000,33.942001,
498742.000000,122.379623,
498801.000000,67.884003,
498814.000000,48.001236,
498830.000000,75.896622,
498868.000000,169.710007,
498884.000000,75.896622,
498905.000000,96.002472,
498940.000000,48.001236,
498992.000000,75.896622,
498993.000000,67.884003,
498995.000000,96.002472,
499033.000000,75.896622,
499039.000000,75.896622,
499060.000000,75.896622,
499072.000000,75.896622,
499091.000000,33.942001,
499117.000000,67.884003,
499149.000000,33.942001,
499158.000000,67.884003,
499190.000000,75.896622,
499200.000000,67.884003,
499217.000000,122.379623,
499236.000000,96.002472,
499242.000000,48.001236,
499265.000000,122.379623,
499295.000000,122.379623,
499318.000000,139.946442,
499365.000000,48.001236,
499390.000000,107.334030,
499391.000000,101.825996,
499419.000000,107.334030,
499440.000000,33.942001,
499478.000000,96.002472,
499512.000000,33.942001,
499538.000000,48.001236,
499539.000000,67.884003,
499543.000000,75.896622,
499544.000000,96.002472,
499579.000000,67.884003,
499659.000000,48.001236,
499660.000000,67.884003,
499661.000000,67.884003,
499662.000000,67.884003,
499663.000000,48.001236,
499711.000000,75.896622,
499714.000000,48.001236,
499742.000000,48.001236,
499743.000000,67.884003,
499762.000000,107.334030,
499763.000000,122.379623,
499764.000000,139.946442,
499765.000000,122.379623,
499825.000000,67.884003,
499838.000000,67.884003,
499854.000000,96.002472,
499893.000000,151.793243,
499909.000000,67.884003,
499930.000000,75.896622,
500015.000000,75.896622,
500020.000000,96.002472,
500046.000000,75.896622,
500058.000000,75.896622,
500062.000000,75.896622,
500084.000000,96.002472,
500097.000000,75.896622,
500116.000000,33.942001,
500142.000000,48.001236,
500173.000000,48.001236,
500182.000000,48.001236,
500213.000000,75.896622,
500224.000000,75.896622,
500242.000000,122.379623,
500261.000000,107.334030,
500265.000000,75.896622,
500289.000000,96.002472,
500319.000000,107.334030,
500343.000000,122.379623,
500386.000000,122.379623,
500387.000000,96.002472,
500388.000000,75.896622,
500390.000000,67.884003,
500391.000000,48.001236,
500416.000000,107.334030,
500417.000000,122.379623,
500418.000000,135.768005,
500419.000000,122.379623,
500420.000000,107.334030,
500442.000000,96.002472,
500463.000000,33.942001,
500503.000000,96.002472,
500535.000000,33.942001,
500561.000000,48.001236,
500569.000000,96.002472,
500604.000000,75.896622,
500680.000000,48.001236,
500681.000000,67.884003,
500682.000000,67.884003,
500734.000000,96.002472,
500768.000000,96.002472,
500783.000000,96.002472,
500784.000000,107.334030,
500785.000000,101.825996,
500849.000000,67.884003,
500862.000000,75.896622,
500878.000000,122.379623,
500918.000000,139.946442,
500933.000000,75.896622,
501038.000000,75.896622,
501045.000000,96.002472,
501046.000000,75.896622,
501070.000000,107.334030,
501083.000000,75.896622,
501086.000000,96.002472,
501108.000000,75.896622,
501121.000000,75.896622,
501205.000000,48.001236,
501228.000000,139.946442,
501231.000000,96.002472,
501236.000000,75.896622,
501248.000000,96.002472,
501266.000000,122.379623,
501286.000000,122.379623,
501287.000000,122.379623,
501288.000000,96.002472,
501314.000000,96.002472,
501368.000000,122.379623,
501406.000000,192.004944,
501407.000000,169.710007,
501408.000000,144.003708,
501409.000000,122.379623,
501416.000000,48.001236,
501445.000000,122.379623,
501465.000000,75.896622,
501504.000000,107.334030,
501505.000000,122.379623,
501506.000000,107.334030,
501507.000000,96.002472,
501508.000000,75.896622,
501509.000000,67.884003,
501510.000000,48.001236,
501528.000000,96.002472,
501536.000000,48.001236,
501584.000000,48.001236,
501594.000000,96.002472,
501629.000000,96.002472,
501670.000000,48.001236,
501686.000000,48.001236,
501703.000000,48.001236,
501758.000000,122.379623,
501792.000000,101.825996,
501872.000000,75.896622,
501886.000000,96.002472,
501903.000000,107.334030,
501943.000000,122.379623,
501958.000000,67.884003,
502061.000000,75.896622,
502071.000000,75.896622,
502095.000000,122.379623,
502228.000000,48.001236,
502250.000000,96.002472,
502251.000000,122.379623,
502256.000000,96.002472,
502260.000000,96.002472,
502271.000000,75.896622,
502291.000000,122.379623,
502339.000000,75.896622,
502340.000000,48.001236,
502393.000000,107.334030,
502394.000000,75.896622,
502441.000000,48.001236,
502442.000000,48.001236,
502469.000000,107.334030,
502488.000000,67.884003,
502526.000000,96.002472,
502527.000000,122.379623,
502553.000000,107.334030,
502558.000000,96.002472,
502559.000000,75.896622,
502607.000000,48.001236,
502618.000000,101.825996,
502654.000000,107.334030,
502655.000000,96.002472,
502694.000000,67.884003,
502710.000000,67.884003,
502781.000000,107.334030,
502816.000000,101.825996,
502895.000000,67.884003,
502927.000000,122.379623,
502968.000000,107.334030,
502982.000000,75.896622,
503044.000000,48.001236,
503045.000000,48.001236,
503085.000000,101.825996,
503096.000000,67.884003,
503120.000000,107.334030,
503132.000000,122.379623,
503251.000000,48.001236,
503272.000000,75.896622,
503273.000000,96.002472,
503281.000000,96.002472,
503282.000000,101.825996,
503294.000000,75.896622,
503316.000000,122.379623,
503365.000000,48.001236,
503451.000000,217.334839,
503467.000000,67.884003,
503511.000000,33.942001,
503542.000000,33.942001,
503543.000000,48.001236,
503544.000000,67.884003,
503545.000000,67.884003,
503546.000000,75.896622,
503547.000000,96.002472,
503549.000000,107.334030,
503578.000000,122.379623,
503580.000000,122.379623,
503581.000000,96.002472,
503680.000000,107.334030,
503681.000000,101.825996,
503682.000000,101.825996,
503683.000000,96.002472,
503684.000000,75.896622,
503685.000000,67.884003,
503686.000000,48.001236,
503717.000000,48.001236,
503733.000000,75.896622,
503805.000000,122.379623,
503830.000000,33.942001,
503840.000000,101.825996,
503918.000000,48.001236,
503933.000000,101.825996,
503936.000000,96.002472,
503951.000000,139.946442,
503992.000000,96.002472,
504007.000000,67.884003,
504070.000000,67.884003,
504108.000000,122.379623,
504121.000000,48.001236,
504144.000000,107.334030,
504156.000000,107.334030,
504274.000000,48.001236,
504295.000000,75.896622,
504307.000000,107.334030,
504317.000000,67.884003,
504341.000000,122.379623,
504389.000000,48.001236,
504474.000000,227.689850,
504492.000000,75.896622,
504535.000000,33.942001,
504565.000000,48.001236,
504572.000000,107.334030,
504603.000000,122.379623,
504665.000000,96.002472,
504667.000000,122.379623,
504668.000000,96.002472,
504741.000000,67.884003,
504756.000000,75.896622,
504829.000000,139.946442,
504853.000000,33.942001,
504864.000000,101.825996,
504921.000000,75.896622,
504956.000000,75.896622,
504961.000000,75.896622,
504975.000000,122.379623,
505017.000000,96.002472,
505031.000000,48.001236,
505042.000000,48.001236,
505095.000000,75.896622,
505131.000000,139.946442,
505145.000000,48.001236,
505168.000000,96.002472,
505181.000000,101.825996,
505251.000000,96.002472,
505298.000000,67.884003,
505317.000000,48.001236,
505318.000000,75.896622,
505331.000000,96.002472,
505340.000000,48.001236,
505366.000000,122.379623,
505498.000000,214.668060,
505516.000000,107.334030,
505646.000000,33.942001,
505688.000000,96.002472,
505693.000000,96.002472,
505765.000000,67.884003,
505780.000000,96.002472,
505853.000000,139.946442,
505888.000000,101.825996,
505943.000000,75.896622,
505944.000000,96.002472,
505979.000000,75.896622,
505985.000000,75.896622,
505999.000000,96.002472,
506042.000000,96.002472,
506066.000000,75.896622,
506120.000000,75.896622,
506155.000000,169.710007,
506192.000000,75.896622,
506205.000000,96.002472,
506233.000000,33.942001,
506234.000000,33.942001,
506273.000000,107.334030,
506274.000000,96.002472,
506321.000000,75.896622,
506339.000000,48.001236,
506340.000000,67.884003,
506355.000000,75.896622,
506391.000000,122.379623,
506522.000000,206.461136,
506540.000000,139.946442,
506550.000000,33.942001,
506670.000000,33.942001,
506711.000000,96.002472,
506718.000000,96.002472,
506789.000000,67.884003,
506804.000000,75.896622,
506813.000000,33.942001,
506877.000000,122.379623,
506965.000000,75.896622,
506966.000000,96.002472,
507002.000000,75.896622,
507067.000000,96.002472,
507090.000000,48.001236,
507116.000000,122.379623,
507117.000000,144.003708,
507118.000000,169.710007,
507119.000000,192.004944,
